time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-01 00:00:00+00:00,4,4,1332,110
2024-07-02 00:00:00+00:00,2,2,434,111
2024-07-03 00:00:00+00:00,2,2,511,109
2024-07-04 00:00:00+00:00,2,2,736,66
2024-07-05 00:00:00+00:00,5,3,354,65
2024-07-06 00:00:00+00:00,3,3,351,24
2024-07-07 00:00:00+00:00,3,3,3748,93
2024-07-08 00:00:00+00:00,5,4,855,161
2024-07-09 00:00:00+00:00,3,3,414,121
2024-07-10 00:00:00+00:00,3,3,660,120
2024-07-11 00:00:00+00:00,6,4,605,114
2024-07-12 00:00:00+00:00,3,3,495,81
2024-07-13 00:00:00+00:00,3,3,1516,21
2024-07-14 00:00:00+00:00,4,4,672,20
