time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-14 00:00:00+00:00,3,3,134,48
2022-12-15 00:00:00+00:00,5,5,72,31
2022-12-16 00:00:00+00:00,3,3,63,32
2022-12-17 00:00:00+00:00,4,4,8,7
2022-12-18 00:00:00+00:00,3,3,34,5
2022-12-19 00:00:00+00:00,3,3,58,41
2022-12-20 00:00:00+00:00,6,6,71,37
2022-12-21 00:00:00+00:00,3,3,80,53
2022-12-22 00:00:00+00:00,4,4,96,42
2022-12-23 00:00:00+00:00,4,4,172,71
2022-12-24 00:00:00+00:00,4,4,44,19
2022-12-25 00:00:00+00:00,3,3,29,12
2022-12-26 00:00:00+00:00,3,3,42,30
2022-12-27 00:00:00+00:00,3,3,172,48
