referrer,views_total,views_unique
Google,167,90
aws.amazon.com,61,10
github.com,59,24
statics.teams.cdn.office.net,49,25
maturitymodel.security.aws.dev,25,11
qiita.com,25,1
medium.com,14,4
Bing,13,5
tmc-ccoe.atlassian.net,13,4
broadcast.amazon.com,11,2
