referrer,views_total,views_unique
Google,197,97
github.com,76,26
maturitymodel.security.aws.dev,67,27
aws.amazon.com,38,16
statics.teams.cdn.office.net,32,12
quip-amazon.com,10,2
DuckDuckGo,9,6
Bing,5,3
wire.lgcns.com,5,1
health.aws.amazon.com,5,1
