referrer,views_total,views_unique
Google,252,119
github.com,107,34
maturitymodel.security.aws.dev,38,15
aws.amazon.com,33,17
statics.teams.cdn.office.net,15,10
github.pfidev.jp,10,2
Bing,6,3
mail.google.com,5,2
quip-amazon.com,4,2
powerpoint.officeapps.live.com,4,1
