time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-04 00:00:00+00:00,3,3,84,39
2022-10-05 00:00:00+00:00,3,3,108,40
2022-10-06 00:00:00+00:00,4,4,105,47
2022-10-07 00:00:00+00:00,5,4,75,26
2022-10-08 00:00:00+00:00,5,5,14,8
2022-10-09 00:00:00+00:00,4,4,14,9
2022-10-10 00:00:00+00:00,4,4,81,28
2022-10-11 00:00:00+00:00,3,3,79,38
2022-10-12 00:00:00+00:00,4,4,142,53
2022-10-13 00:00:00+00:00,3,3,70,35
2022-10-14 00:00:00+00:00,6,5,95,28
2022-10-15 00:00:00+00:00,4,4,25,8
2022-10-16 00:00:00+00:00,4,4,12,11
2022-10-17 00:00:00+00:00,3,3,67,33
