referrer,views_total,views_unique
linkedin.com,40,19
Google,31,10
github.com,15,5
lnkd.in,11,5
Bing,3,3
com.linkedin.android,3,2
medium.com,2,2
DuckDuckGo,2,2
maturitymodel.security.aws.dev,2,1
statics.teams.cdn.office.net,2,1
