referrer,views_total,views_unique
Google,307,123
statics.teams.cdn.office.net,37,8
maturitymodel.security.aws.dev,34,12
aws.amazon.com,34,9
github.com,24,17
Bing,21,4
broadcast.amazon.com,11,2
docs.aws.amazon.com,10,3
youtube.com,8,2
aurion.atlassian.net,7,1
