time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-30 00:00:00+00:00,5,5,77,27
2022-07-01 00:00:00+00:00,4,4,24,17
2022-07-02 00:00:00+00:00,4,4,14,5
2022-07-03 00:00:00+00:00,3,3,25,5
2022-07-04 00:00:00+00:00,5,5,58,21
2022-07-05 00:00:00+00:00,5,5,228,29
2022-07-06 00:00:00+00:00,5,5,82,23
2022-07-07 00:00:00+00:00,5,5,79,22
2022-07-08 00:00:00+00:00,5,4,69,28
2022-07-09 00:00:00+00:00,4,4,6,4
2022-07-10 00:00:00+00:00,3,3,4,2
2022-07-11 00:00:00+00:00,3,3,67,23
2022-07-12 00:00:00+00:00,3,3,58,26
2022-07-13 00:00:00+00:00,3,3,64,18
