referrer,views_total,views_unique
Google,69,42
statics.teams.cdn.office.net,35,13
aws.amazon.com,24,8
github.com,17,11
maturitymodel.security.aws.dev,11,8
Bing,10,1
docs.aws.amazon.com,7,3
mambucom.jira.com,5,2
v1.maturitymodel.security.aws.dev,4,1
chatgpt.com,3,3
