time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-08 00:00:00+00:00,4,4,909,131
2023-11-09 00:00:00+00:00,5,5,466,90
2023-11-10 00:00:00+00:00,4,4,286,51
2023-11-11 00:00:00+00:00,6,6,42,13
2023-11-12 00:00:00+00:00,4,4,115,30
2023-11-13 00:00:00+00:00,5,5,307,68
2023-11-14 00:00:00+00:00,5,5,315,83
2023-11-15 00:00:00+00:00,4,4,497,95
2023-11-16 00:00:00+00:00,3,3,546,133
2023-11-17 00:00:00+00:00,4,4,268,67
2023-11-18 00:00:00+00:00,4,4,137,36
2023-11-19 00:00:00+00:00,5,5,354,40
2023-11-20 00:00:00+00:00,8,8,292,65
2023-11-21 00:00:00+00:00,2,2,436,87
