referrer,views_total,views_unique
Google,486,106
github.com,139,19
maturitymodel.security.aws.dev,94,13
statics.teams.cdn.office.net,72,15
Bing,34,4
tasks.office.com,23,2
aws.amazon.com,22,9
pages.awscloud.com,19,4
t.co,15,6
amazon.webex.com,13,5
