time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-04 00:00:00+00:00,15,7,107,49
2025-07-05 00:00:00+00:00,15,9,88,16
2025-07-06 00:00:00+00:00,16,8,81,27
2025-07-07 00:00:00+00:00,15,9,158,56
2025-07-08 00:00:00+00:00,15,9,203,80
2025-07-09 00:00:00+00:00,27,10,180,80
2025-07-10 00:00:00+00:00,18,11,200,78
2025-07-11 00:00:00+00:00,13,7,186,70
2025-07-12 00:00:00+00:00,15,9,64,21
2025-07-13 00:00:00+00:00,16,9,116,30
2025-07-14 00:00:00+00:00,18,7,189,77
2025-07-15 00:00:00+00:00,37,20,320,84
2025-07-16 00:00:00+00:00,14,8,145,54
2025-07-17 00:00:00+00:00,2,2,232,70
