referrer,views_total,views_unique
Google,126,70
aws.amazon.com,63,11
github.com,41,18
statics.teams.cdn.office.net,33,17
maturitymodel.security.aws.dev,24,10
Bing,12,4
tmc-ccoe.atlassian.net,10,5
beta.maturitymodel.security.aws.dev,7,2
aurion.atlassian.net,6,4
youtube.com,5,4
