referrer,views_total,views_unique
Google,535,139
github.com,115,20
maturitymodel.security.aws.dev,85,12
statics.teams.cdn.office.net,24,8
DuckDuckGo,19,5
aws.amazon.com,18,6
skyway.porsche.com,13,2
mail.google.com,7,1
newconfluence.waterford.org,7,1
community.aws,6,1
