time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-09 00:00:00+00:00,7,6,161,52
2023-06-10 00:00:00+00:00,8,6,18,10
2023-06-11 00:00:00+00:00,6,5,27,6
2023-06-12 00:00:00+00:00,7,6,137,62
2023-06-13 00:00:00+00:00,6,5,225,89
2023-06-14 00:00:00+00:00,7,6,238,100
2023-06-15 00:00:00+00:00,8,6,155,65
2023-06-16 00:00:00+00:00,5,4,160,45
2023-06-17 00:00:00+00:00,8,6,42,18
2023-06-18 00:00:00+00:00,6,5,42,12
2023-06-19 00:00:00+00:00,7,6,148,57
2023-06-20 00:00:00+00:00,6,5,174,79
2023-06-21 00:00:00+00:00,4,4,248,92
2023-06-22 00:00:00+00:00,9,6,262,100
