referrer,views_total,views_unique
Google,279,126
github.com,56,15
tmc-ccoe.atlassian.net,38,4
aws.amazon.com,31,19
maturitymodel.security.aws.dev,29,15
statics.teams.cdn.office.net,20,9
Bing,15,8
DuckDuckGo,14,6
docs.aws.amazon.com,10,2
mail.google.com,8,2
