referrer,views_total,views_unique
Google,290,110
github.com,61,25
aws.amazon.com,39,18
statics.teams.cdn.office.net,35,13
maturitymodel.security.aws.dev,33,13
t.co,31,13
tmc-ccoe.atlassian.net,22,1
DuckDuckGo,16,6
cyberhunter.atlassian.net,15,1
Bing,11,7
