referrer,views_total,views_unique
Google,358,114
maturitymodel.security.aws.dev,85,19
statics.teams.cdn.office.net,47,15
github.com,35,15
Bing,32,5
aws.amazon.com,27,10
DuckDuckGo,21,3
cn.bing.com,14,1
t.co,12,5
teams.microsoft.com.mcas.ms,11,1
