time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-31 00:00:00+00:00,3,3,118,60
2023-04-01 00:00:00+00:00,5,5,33,13
2023-04-02 00:00:00+00:00,4,4,38,22
2023-04-03 00:00:00+00:00,5,5,183,70
2023-04-04 00:00:00+00:00,3,3,127,65
2023-04-05 00:00:00+00:00,4,4,148,68
2023-04-06 00:00:00+00:00,4,4,168,77
2023-04-07 00:00:00+00:00,4,4,90,50
2023-04-08 00:00:00+00:00,4,4,11,9
2023-04-09 00:00:00+00:00,4,4,48,21
2023-04-10 00:00:00+00:00,5,5,120,64
2023-04-11 00:00:00+00:00,4,4,185,63
2023-04-12 00:00:00+00:00,4,4,126,60
2023-04-13 00:00:00+00:00,2,2,176,67
