referrer,views_total,views_unique
Google,182,84
app.gotowebinar.com,79,50
maturitymodel.security.aws.dev,70,19
github.com,36,21
pages.awscloud.com,10,2
tmc-ccoe.atlassian.net,7,2
wiki.kbobjects.com,6,3
statics.teams.cdn.office.net,4,2
foreflight.atlassian.net,4,2
linkedin.com,4,1
