time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-26 00:00:00+00:00,14,8,129,58
2025-08-27 00:00:00+00:00,11,5,336,78
2025-08-28 00:00:00+00:00,16,8,165,57
2025-08-29 00:00:00+00:00,15,8,161,56
2025-08-30 00:00:00+00:00,12,6,153,22
2025-08-31 00:00:00+00:00,12,6,125,23
2025-09-01 00:00:00+00:00,20,13,185,51
2025-09-02 00:00:00+00:00,12,6,231,67
2025-09-03 00:00:00+00:00,9,9,121,51
2025-09-04 00:00:00+00:00,5,5,229,64
2025-09-05 00:00:00+00:00,10,10,105,46
2025-09-06 00:00:00+00:00,6,6,140,30
2025-09-07 00:00:00+00:00,9,9,107,26
2025-09-08 00:00:00+00:00,4,4,171,62
