referrer,views_total,views_unique
Google,154,61
github.com,35,13
maturitymodel.security.aws.dev,31,13
statics.teams.cdn.office.net,19,9
docs.aws.amazon.com,9,2
linkedin.com,7,1
amazon.webex.com,5,5
app.gotowebinar.com,4,2
issues.amazon.com,4,2
Bing,3,2
