referrer,views_total,views_unique
Google,207,87
statics.teams.cdn.office.net,45,19
github.com,41,20
maturitymodel.security.aws.dev,41,14
docs.aws.amazon.com,15,7
amazon.webex.com,6,4
Bing,5,2
pages.awscloud.com,4,4
confluence.regeneron.com,4,2
app.gotowebinar.com,4,2
