referrer,views_total,views_unique
Google,156,87
aws.amazon.com,61,10
github.com,58,23
statics.teams.cdn.office.net,49,25
qiita.com,25,1
maturitymodel.security.aws.dev,24,10
Bing,13,5
tmc-ccoe.atlassian.net,13,4
medium.com,12,2
broadcast.amazon.com,11,2
