referrer,views_total,views_unique
Google,137,56
statics.teams.cdn.office.net,66,24
linkedin.com,58,3
maturitymodel.security.aws.dev,17,7
Bing,12,1
github.com,11,8
missioncontrol-jira.apple.com,11,3
aws.amazon.com,9,5
youtube.com,9,1
search.brave.com,8,2
