time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-16 00:00:00+00:00,6,3,287,72
2024-07-17 00:00:00+00:00,10,6,897,123
2024-07-18 00:00:00+00:00,5,3,1508,91
2024-07-19 00:00:00+00:00,2,2,500,73
2024-07-20 00:00:00+00:00,7,5,663,29
2024-07-21 00:00:00+00:00,5,5,355,33
2024-07-22 00:00:00+00:00,4,3,1753,99
2024-07-23 00:00:00+00:00,3,3,1687,106
2024-07-24 00:00:00+00:00,1,1,1692,115
2024-07-25 00:00:00+00:00,2,2,427,90
2024-07-26 00:00:00+00:00,2,2,248,72
2024-07-27 00:00:00+00:00,1,1,2066,18
2024-07-28 00:00:00+00:00,4,2,2036,19
2024-07-29 00:00:00+00:00,5,4,436,71
