time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-02 00:00:00+00:00,5,4,30,8
2023-09-03 00:00:00+00:00,6,5,49,13
2023-09-04 00:00:00+00:00,6,5,166,51
2023-09-05 00:00:00+00:00,5,4,220,58
2023-09-06 00:00:00+00:00,5,4,281,65
2023-09-07 00:00:00+00:00,9,8,402,55
2023-09-08 00:00:00+00:00,5,4,198,52
2023-09-09 00:00:00+00:00,7,6,27,10
2023-09-10 00:00:00+00:00,7,6,31,12
2023-09-11 00:00:00+00:00,6,5,300,69
2023-09-12 00:00:00+00:00,6,5,367,99
2023-09-13 00:00:00+00:00,12,7,364,84
2023-09-14 00:00:00+00:00,11,8,348,81
2023-09-15 00:00:00+00:00,3,3,244,45
