referrer,views_total,views_unique
Google,240,108
aws.amazon.com,64,26
maturitymodel.security.aws.dev,61,22
github.com,36,20
statics.teams.cdn.office.net,24,10
Bing,17,6
quip-amazon.com,13,4
DuckDuckGo,10,6
confluence.alm.corp.hmrc.gov.uk,9,4
youtube.com,9,2
