time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-23 00:00:00+00:00,5,5,168,76
2023-01-24 00:00:00+00:00,6,4,153,54
2023-01-25 00:00:00+00:00,9,6,174,63
2023-01-26 00:00:00+00:00,8,5,138,57
2023-01-27 00:00:00+00:00,8,6,90,41
2023-01-28 00:00:00+00:00,6,4,12,11
2023-01-29 00:00:00+00:00,6,4,56,20
2023-01-30 00:00:00+00:00,7,5,229,70
2023-01-31 00:00:00+00:00,8,5,146,65
2023-02-01 00:00:00+00:00,7,4,235,100
2023-02-02 00:00:00+00:00,8,5,244,104
2023-02-03 00:00:00+00:00,10,7,182,61
2023-02-04 00:00:00+00:00,3,3,60,25
2023-02-05 00:00:00+00:00,2,2,40,13
