referrer,views_total,views_unique
Google,225,126
github.com,38,16
maturitymodel.security.aws.dev,35,10
statics.teams.cdn.office.net,20,8
aws.amazon.com,19,7
Bing,11,6
vbrick.atlassian.net,9,1
isomer-user-content.by.gov.sg,8,1
chatgpt.com,6,2
v1.maturitymodel.security.aws.dev,6,1
