referrer,views_total,views_unique
Google,219,88
statics.teams.cdn.office.net,42,18
github.com,40,19
maturitymodel.security.aws.dev,39,13
docs.aws.amazon.com,14,6
linkedin.com,7,1
amazon.webex.com,6,4
pages.awscloud.com,5,4
Bing,5,2
app.gotowebinar.com,4,2
