referrer,views_total,views_unique
Google,216,66
statics.teams.cdn.office.net,63,21
maturitymodel.security.aws.dev,51,15
github.com,46,17
aws.amazon.com,38,8
tmc-ccoe.atlassian.net,32,2
Bing,28,5
jira.ulalaunch.com,10,2
docs.aws.amazon.com,9,2
pages.awscloud.com,8,3
