time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-11 00:00:00+00:00,4,4,517,99
2024-04-12 00:00:00+00:00,5,4,306,77
2024-04-13 00:00:00+00:00,5,4,237,23
2024-04-14 00:00:00+00:00,4,4,182,18
2024-04-15 00:00:00+00:00,4,3,281,77
2024-04-16 00:00:00+00:00,8,5,409,90
2024-04-17 00:00:00+00:00,5,4,374,99
2024-04-18 00:00:00+00:00,4,4,286,95
2024-04-19 00:00:00+00:00,9,5,237,64
2024-04-20 00:00:00+00:00,8,5,204,15
2024-04-21 00:00:00+00:00,8,5,410,36
2024-04-22 00:00:00+00:00,7,4,410,99
2024-04-23 00:00:00+00:00,9,5,382,94
2024-04-24 00:00:00+00:00,3,3,404,105
