referrer,views_total,views_unique
Google,245,106
github.com,56,16
maturitymodel.security.aws.dev,35,9
statics.teams.cdn.office.net,27,6
youtube.com,15,1
tmc-ccoe.atlassian.net,8,1
nextgenhealthcare.atlassian.net,7,2
jira.swisscom.com,6,1
app.gotowebinar.com,5,2
agile.corp.edp.pt,5,2
