time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-21 00:00:00+00:00,1,1,538,78
2024-08-22 00:00:00+00:00,1,1,1015,99
2024-08-23 00:00:00+00:00,3,3,806,106
2024-08-24 00:00:00+00:00,3,3,838,21
2024-08-25 00:00:00+00:00,3,3,694,24
2024-08-26 00:00:00+00:00,2,2,725,94
2024-08-27 00:00:00+00:00,2,2,271,78
2024-08-28 00:00:00+00:00,3,3,514,72
2024-08-29 00:00:00+00:00,2,2,459,78
2024-08-30 00:00:00+00:00,4,4,267,53
2024-08-31 00:00:00+00:00,2,2,254,20
2024-09-01 00:00:00+00:00,1,1,334,21
2024-09-02 00:00:00+00:00,6,4,332,58
2024-09-03 00:00:00+00:00,3,3,1247,78
