time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-15 00:00:00+00:00,6.0,4.0,402,40
2025-02-16 00:00:00+00:00,3.0,3.0,1108,19
2025-02-17 00:00:00+00:00,6.0,5.0,469,83
2025-02-18 00:00:00+00:00,4.0,4.0,262,78
2025-02-19 00:00:00+00:00,7.0,3.0,213,77
2025-02-20 00:00:00+00:00,6.0,5.0,425,133
2025-02-21 00:00:00+00:00,7.0,5.0,160,78
2025-02-22 00:00:00+00:00,7.0,5.0,689,24
2025-02-23 00:00:00+00:00,6.0,4.0,534,23
2025-02-24 00:00:00+00:00,8.0,5.0,477,79
2025-02-25 00:00:00+00:00,8.0,5.0,250,82
2025-02-26 00:00:00+00:00,7.0,5.0,172,73
2025-02-27 00:00:00+00:00,6.0,4.0,183,101
2025-02-28 00:00:00+00:00,,,500,60
