referrer,views_total,views_unique
Google,262,119
maturitymodel.security.aws.dev,73,19
aws.amazon.com,69,16
t.co,39,17
github.com,34,10
statics.teams.cdn.office.net,23,9
conf.s.cec.eu.int,10,1
Bing,9,7
mail.google.com,8,2
DuckDuckGo,5,2
