referrer,views_total,views_unique
Google,273,163
maturitymodel.security.aws.dev,63,14
github.com,52,24
aws.amazon.com,38,20
statics.teams.cdn.office.net,35,14
v1.maturitymodel.security.aws.dev,18,2
itwiki.nreca.org,17,1
youtube.com,12,2
securitylabs.datadoghq.com,11,1
Bing,10,7
