time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-13 00:00:00+00:00,16,9,116,30
2025-07-14 00:00:00+00:00,18,7,189,77
2025-07-15 00:00:00+00:00,37,20,320,84
2025-07-16 00:00:00+00:00,14,8,145,54
2025-07-17 00:00:00+00:00,12,5,237,73
2025-07-18 00:00:00+00:00,9,3,333,63
2025-07-19 00:00:00+00:00,16,8,282,28
2025-07-20 00:00:00+00:00,14,8,267,46
2025-07-21 00:00:00+00:00,17,11,230,70
2025-07-22 00:00:00+00:00,12,4,215,75
2025-07-23 00:00:00+00:00,14,5,216,86
2025-07-24 00:00:00+00:00,11,5,301,88
2025-07-25 00:00:00+00:00,14,6,185,59
2025-07-26 00:00:00+00:00,3,3,147,25
