time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-17 00:00:00+00:00,3,3,102,44
2022-11-18 00:00:00+00:00,3,3,101,45
2022-11-19 00:00:00+00:00,3,3,22,8
2022-11-20 00:00:00+00:00,4,4,11,8
2022-11-21 00:00:00+00:00,3,3,115,45
2022-11-22 00:00:00+00:00,5,5,82,30
2022-11-23 00:00:00+00:00,3,3,73,36
2022-11-24 00:00:00+00:00,4,4,60,31
2022-11-25 00:00:00+00:00,3,3,52,30
2022-11-26 00:00:00+00:00,3,3,9,8
2022-11-27 00:00:00+00:00,3,3,32,11
2022-11-28 00:00:00+00:00,3,3,65,31
2022-11-29 00:00:00+00:00,4,4,107,43
2022-11-30 00:00:00+00:00,2,2,105,43
