referrer,views_total,views_unique
Google,235,88
github.com,91,15
aws.amazon.com,81,14
maturitymodel.security.aws.dev,79,15
statics.teams.cdn.office.net,18,8
t.co,15,6
amazon.webex.com,14,8
mail.google.com,9,2
lgu-cto.atlassian.net,7,1
cn.bing.com,6,1
