time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-24 00:00:00+00:00,8,5,477,79
2025-02-25 00:00:00+00:00,8,5,250,82
2025-02-26 00:00:00+00:00,7,5,172,73
2025-02-27 00:00:00+00:00,6,4,183,101
2025-02-28 00:00:00+00:00,4,2,519,62
2025-03-01 00:00:00+00:00,5,4,518,22
2025-03-02 00:00:00+00:00,9,6,510,20
2025-03-03 00:00:00+00:00,8,6,397,80
2025-03-04 00:00:00+00:00,5,3,359,87
2025-03-05 00:00:00+00:00,8,4,256,85
2025-03-06 00:00:00+00:00,7,6,395,66
2025-03-07 00:00:00+00:00,5,4,330,74
2025-03-08 00:00:00+00:00,4,4,326,26
2025-03-09 00:00:00+00:00,1,1,639,23
