time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-03 00:00:00+00:00,8,8,206,41
2025-10-04 00:00:00+00:00,6,6,176,25
2025-10-05 00:00:00+00:00,6,6,118,27
2025-10-06 00:00:00+00:00,4,3,236,60
2025-10-07 00:00:00+00:00,11,11,202,67
2025-10-08 00:00:00+00:00,9,9,234,61
2025-10-09 00:00:00+00:00,12,12,137,50
2025-10-10 00:00:00+00:00,7,6,148,44
2025-10-11 00:00:00+00:00,19,10,190,19
2025-10-12 00:00:00+00:00,9,9,175,29
2025-10-13 00:00:00+00:00,14,12,164,59
2025-10-14 00:00:00+00:00,22,7,186,74
2025-10-15 00:00:00+00:00,13,8,169,59
2025-10-16 00:00:00+00:00,10,5,64,44
