time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-06 00:00:00+00:00,7,7,542,107
2024-03-07 00:00:00+00:00,5,4,439,127
2024-03-08 00:00:00+00:00,4,4,413,79
2024-03-09 00:00:00+00:00,3,3,299,28
2024-03-10 00:00:00+00:00,3,3,742,41
2024-03-11 00:00:00+00:00,4,4,503,102
2024-03-12 00:00:00+00:00,2,2,396,95
2024-03-13 00:00:00+00:00,2,2,525,79
2024-03-14 00:00:00+00:00,3,3,427,113
2024-03-15 00:00:00+00:00,3,3,296,78
2024-03-16 00:00:00+00:00,3,3,451,20
2024-03-17 00:00:00+00:00,3,3,71,20
2024-03-18 00:00:00+00:00,5,5,289,88
2024-03-19 00:00:00+00:00,4,4,554,94
