time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-30 00:00:00+00:00,21,7,42,26
2026-07-01 00:00:00+00:00,17,10,70,36
2026-07-02 00:00:00+00:00,20,9,90,36
2026-07-03 00:00:00+00:00,21,11,83,25
2026-07-04 00:00:00+00:00,22,12,85,21
2026-07-05 00:00:00+00:00,29,15,72,12
2026-07-06 00:00:00+00:00,22,13,63,28
2026-07-07 00:00:00+00:00,18,8,52,27
2026-07-08 00:00:00+00:00,51,23,44,28
2026-07-09 00:00:00+00:00,23,10,95,46
2026-07-10 00:00:00+00:00,26,11,37,16
2026-07-11 00:00:00+00:00,17,8,72,22
2026-07-12 00:00:00+00:00,15,10,64,22
2026-07-13 00:00:00+00:00,16,11,165,34
