referrer,views_total,views_unique
Google,200,89
statics.teams.cdn.office.net,45,17
exmail.qq.com,40,2
github.com,38,19
maturitymodel.security.aws.dev,34,13
docs.aws.amazon.com,18,9
pages.awscloud.com,8,7
amazon.webex.com,5,3
Bing,5,2
wisdom.corp.amazon.com,3,2
