time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-17 00:00:00+00:00,36,24,67,37
2026-06-18 00:00:00+00:00,49,23,109,36
2026-06-19 00:00:00+00:00,42,12,73,31
2026-06-20 00:00:00+00:00,50,16,36,11
2026-06-21 00:00:00+00:00,53,16,93,18
2026-06-22 00:00:00+00:00,52,17,113,49
2026-06-23 00:00:00+00:00,54,19,69,31
2026-06-24 00:00:00+00:00,47,16,114,51
2026-06-25 00:00:00+00:00,36,12,91,43
2026-06-26 00:00:00+00:00,23,11,90,27
2026-06-27 00:00:00+00:00,23,10,80,16
2026-06-28 00:00:00+00:00,12,7,65,17
2026-06-29 00:00:00+00:00,16,10,63,27
2026-06-30 00:00:00+00:00,21,7,42,26
