referrer,views_total,views_unique
Google,72,40
github.com,49,25
linkedin.com,31,3
maturitymodel.security.aws.dev,18,3
tmc-ccoe.atlassian.net,14,2
aws.amazon.com,11,7
youtube.com,10,1
statics.teams.cdn.office.net,9,7
docs.aws.amazon.com,8,1
Bing,6,2
