time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-07 00:00:00+00:00,5,5,79,22
2022-07-08 00:00:00+00:00,5,4,69,28
2022-07-09 00:00:00+00:00,4,4,6,4
2022-07-10 00:00:00+00:00,3,3,4,2
2022-07-11 00:00:00+00:00,3,3,67,23
2022-07-12 00:00:00+00:00,3,3,58,26
2022-07-13 00:00:00+00:00,4,4,68,19
2022-07-14 00:00:00+00:00,5,5,65,21
2022-07-15 00:00:00+00:00,4,4,23,12
2022-07-16 00:00:00+00:00,4,4,7,5
2022-07-17 00:00:00+00:00,3,3,16,4
2022-07-18 00:00:00+00:00,3,3,58,23
2022-07-19 00:00:00+00:00,3,3,62,19
2022-07-20 00:00:00+00:00,2,2,31,15
