time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-25 00:00:00+00:00,3,3,52,30
2022-11-26 00:00:00+00:00,3,3,9,8
2022-11-27 00:00:00+00:00,3,3,32,11
2022-11-28 00:00:00+00:00,3,3,65,31
2022-11-29 00:00:00+00:00,4,4,107,43
2022-11-30 00:00:00+00:00,3,3,110,44
2022-12-01 00:00:00+00:00,4,4,174,74
2022-12-02 00:00:00+00:00,4,4,87,40
2022-12-03 00:00:00+00:00,3,3,22,9
2022-12-04 00:00:00+00:00,3,3,26,10
2022-12-05 00:00:00+00:00,4,4,152,54
2022-12-06 00:00:00+00:00,7,5,115,60
2022-12-07 00:00:00+00:00,7,5,81,39
2022-12-08 00:00:00+00:00,3,3,94,31
