time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-10 00:00:00+00:00,12,6,225,19
2025-08-11 00:00:00+00:00,13,6,312,77
2025-08-12 00:00:00+00:00,18,7,329,142
2025-08-13 00:00:00+00:00,11,3,258,105
2025-08-14 00:00:00+00:00,12,4,289,79
2025-08-15 00:00:00+00:00,12,4,153,47
2025-08-16 00:00:00+00:00,11,5,154,20
2025-08-17 00:00:00+00:00,12,6,201,35
2025-08-18 00:00:00+00:00,11,5,203,73
2025-08-19 00:00:00+00:00,19,10,192,53
2025-08-20 00:00:00+00:00,12,6,62,31
2025-08-21 00:00:00+00:00,15,9,148,55
2025-08-22 00:00:00+00:00,16,8,90,48
2025-08-23 00:00:00+00:00,5,5,131,20
