time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-25 00:00:00+00:00,3,3,413,101
2024-03-26 00:00:00+00:00,3,3,311,75
2024-03-27 00:00:00+00:00,2,2,277,73
2024-03-28 00:00:00+00:00,4,4,360,71
2024-03-29 00:00:00+00:00,3,3,155,50
2024-03-30 00:00:00+00:00,3,3,235,23
2024-03-31 00:00:00+00:00,3,3,317,25
2024-04-01 00:00:00+00:00,3,3,429,78
2024-04-02 00:00:00+00:00,3,3,441,103
2024-04-03 00:00:00+00:00,5,5,450,86
2024-04-04 00:00:00+00:00,2,2,417,83
2024-04-05 00:00:00+00:00,3,3,359,85
2024-04-06 00:00:00+00:00,3,3,493,26
2024-04-07 00:00:00+00:00,2,2,220,25
