referrer,views_total,views_unique
Google,137,63
statics.teams.cdn.office.net,36,14
aws.amazon.com,30,14
github.com,24,15
maturitymodel.security.aws.dev,19,10
Bing,10,1
mambucom.jira.com,5,2
v1.maturitymodel.security.aws.dev,4,1
pages.awscloud.com,3,3
chatgpt.com,3,2
