time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-12 00:00:00+00:00,4.0,4.0,1828,22
2025-01-13 00:00:00+00:00,1.0,1.0,612,67
2025-01-14 00:00:00+00:00,4.0,3.0,411,95
2025-01-15 00:00:00+00:00,3.0,3.0,261,114
2025-01-16 00:00:00+00:00,1.0,1.0,410,71
2025-01-17 00:00:00+00:00,4.0,3.0,391,71
2025-01-18 00:00:00+00:00,6.0,4.0,973,20
2025-01-19 00:00:00+00:00,1.0,1.0,1744,20
2025-01-20 00:00:00+00:00,3.0,3.0,310,74
2025-01-21 00:00:00+00:00,1.0,1.0,429,79
2025-01-22 00:00:00+00:00,3.0,3.0,281,75
2025-01-23 00:00:00+00:00,3.0,2.0,396,89
2025-01-24 00:00:00+00:00,3.0,3.0,392,88
2025-01-25 00:00:00+00:00,,,449,16
