time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-10 00:00:00+00:00,35,12,54,21
2026-05-11 00:00:00+00:00,28,11,61,33
2026-05-12 00:00:00+00:00,41,17,79,29
2026-05-13 00:00:00+00:00,25,10,84,36
2026-05-14 00:00:00+00:00,24,11,105,44
2026-05-15 00:00:00+00:00,34,18,79,29
2026-05-16 00:00:00+00:00,32,25,71,17
2026-05-17 00:00:00+00:00,12,7,161,21
2026-05-18 00:00:00+00:00,16,7,84,43
2026-05-19 00:00:00+00:00,18,12,128,46
2026-05-20 00:00:00+00:00,29,11,47,34
2026-05-21 00:00:00+00:00,14,9,57,34
2026-05-22 00:00:00+00:00,34,18,91,30
2026-05-23 00:00:00+00:00,25,10,155,18
