time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-28 00:00:00+00:00,8,6,224,42
2026-08-29 00:00:00+00:00,8,8,119,15
2026-08-30 00:00:00+00:00,16,10,429,21
2026-08-31 00:00:00+00:00,15,12,228,38
2026-09-01 00:00:00+00:00,14,12,233,45
2026-09-02 00:00:00+00:00,4,4,218,39
2026-09-03 00:00:00+00:00,28,5,138,39
2026-09-04 00:00:00+00:00,8,5,118,27
2026-09-05 00:00:00+00:00,8,7,125,13
2026-09-06 00:00:00+00:00,14,8,79,18
2026-09-07 00:00:00+00:00,8,7,91,28
2026-09-08 00:00:00+00:00,6,6,129,27
2026-09-09 00:00:00+00:00,5,4,597,49
2026-09-10 00:00:00+00:00,5,4,271,53
