referrer,views_total,views_unique
Google,298,121
aws.amazon.com,67,16
maturitymodel.security.aws.dev,62,16
github.com,53,16
t.co,39,17
statics.teams.cdn.office.net,26,10
DuckDuckGo,10,4
conf.s.cec.eu.int,10,1
Bing,9,7
docs.aws.amazon.com,5,1
