time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-13 00:00:00+00:00,3,2,297,99
2024-11-14 00:00:00+00:00,3,2,276,106
2024-11-15 00:00:00+00:00,4,2,271,77
2024-11-16 00:00:00+00:00,6,3,808,33
2024-11-17 00:00:00+00:00,1,1,1162,33
2024-11-18 00:00:00+00:00,2,2,318,77
2024-11-19 00:00:00+00:00,1,1,273,89
2024-11-20 00:00:00+00:00,6,3,281,88
2024-11-21 00:00:00+00:00,3,3,301,102
2024-11-22 00:00:00+00:00,1,1,275,57
2024-11-23 00:00:00+00:00,5,3,435,17
2024-11-24 00:00:00+00:00,2,2,753,24
2024-11-25 00:00:00+00:00,2,2,307,76
2024-11-26 00:00:00+00:00,5,4,269,75
