referrer,views_total,views_unique
Google,271,130
github.com,55,23
aws.amazon.com,51,23
maturitymodel.security.aws.dev,50,17
statics.teams.cdn.office.net,24,13
DuckDuckGo,16,7
github.pfidev.jp,10,1
wire.lgcns.com,10,1
confluence.alm.corp.hmrc.gov.uk,9,2
pages.awscloud.com,8,3
