referrer,views_total,views_unique
Google,220,64
maturitymodel.security.aws.dev,44,7
github.com,38,14
youtube.com,23,1
aws.amazon.com,18,9
Bing,15,6
awsvirtual.webex.com,14,3
thehackernews.com,11,2
community.aws,8,1
statics.teams.cdn.office.net,5,3
