time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-22 00:00:00+00:00,16,7,661,95
2025-05-23 00:00:00+00:00,15,6,192,60
2025-05-24 00:00:00+00:00,11,5,331,16
2025-05-25 00:00:00+00:00,11,5,487,36
2025-05-26 00:00:00+00:00,12,4,198,58
2025-05-27 00:00:00+00:00,14,5,326,87
2025-05-28 00:00:00+00:00,17,7,194,75
2025-05-29 00:00:00+00:00,16,6,288,85
2025-05-30 00:00:00+00:00,14,5,197,59
2025-05-31 00:00:00+00:00,14,6,257,17
2025-06-01 00:00:00+00:00,11,3,146,18
2025-06-02 00:00:00+00:00,13,6,219,78
2025-06-03 00:00:00+00:00,16,4,195,72
2025-06-04 00:00:00+00:00,2,2,372,97
