referrer,views_total,views_unique
Google,520,134
github.com,115,20
maturitymodel.security.aws.dev,85,12
statics.teams.cdn.office.net,25,9
aws.amazon.com,19,7
DuckDuckGo,18,4
skyway.porsche.com,13,2
community.aws,8,1
mail.google.com,7,1
newconfluence.waterford.org,7,1
