referrer,views_total,views_unique
Google,245,128
github.com,59,22
aws.amazon.com,35,14
maturitymodel.security.aws.dev,35,10
DuckDuckGo,16,7
statics.teams.cdn.office.net,11,4
confluence.alm.corp.hmrc.gov.uk,8,1
pages.awscloud.com,7,2
confluence.schwab.com,7,1
quip-amazon.com,3,2
